Interaction_ID,Date,Date_f,Hour,Agent_ID,Team,Product_Line,Call_Type,Handle_Time_Seconds,Hold_Time_Seconds,Call_Outcome,CSAT_Score,First_Call_Resolution,Handle_Time_Minutes,Day_of_Week,Week,Month,Expected AHT,,,,,,,,
44070,46037,"Thursday, January 15, 2026",9,E28421426,Team_Beta,Card,Hardship,324,35,Escalated,64,0,5.40,Thursday,3,January,Meeting Expectations,,,,,,,,
44071,46037,"Thursday, January 15, 2026",12,E28421426,Team_Beta,Auto,Payment_Inquiry,50,5,Payment_Collected,69,1,0.83,Thursday,3,January,Exceeding Expectations,,,,,,,,
44072,46037,"Thursday, January 15, 2026",16,E28421426,Team_Beta,Auto,Dispute,234,13,Escalated,71,1,3.90,Thursday,3,January,Exceeding Expectations,,,,,,,,
44073,46037,"Thursday, January 15, 2026",16,E28421426,Team_Beta,Card,Promise_to_Pay,197,21,Payment_Collected,86,0,3.28,Thursday,3,January,Exceeding Expectations,,,,,,,,
44074,46037,"Thursday, January 15, 2026",10,E28421426,Team_Beta,Card,Promise_to_Pay,187,53,PTP_Made,77,1,3.12,Thursday,3,January,Exceeding Expectations,,,,,,,,
44075,46037,"Thursday, January 15, 2026",11,E28421426,Team_Beta,Auto,Hardship,328,3,Callback_Scheduled,74,0,5.47,Thursday,3,January,Meeting Expectations,,,,,,,,
44076,46037,"Thursday, January 15, 2026",12,E28421426,Team_Beta,Auto,Promise_to_Pay,297,37,Refused,53,0,4.95,Thursday,3,January,Meeting Expectations,,,,,,,,
44077,46037,"Thursday, January 15, 2026",15,E28421426,Team_Beta,Card,General_Inquiry,5,2,Escalated,85,1,0.08,Thursday,3,January,Exceeding Expectations,,,,,,,,
44078,46037,"Thursday, January 15, 2026",16,E93498830,Team_Beta,Auto,Dispute,402,7,Callback_Scheduled,95,0,6.70,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44079,46037,"Thursday, January 15, 2026",14,E93498830,Team_Beta,Card,Hardship,446,11,Resolved,74,1,7.43,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44080,46037,"Thursday, January 15, 2026",15,E93498830,Team_Beta,Card,Payment_Inquiry,215,16,Payment_Collected,67,1,3.58,Thursday,3,January,Exceeding Expectations,,,,,,,,
44081,46037,"Thursday, January 15, 2026",14,E93498830,Team_Beta,Auto,Payment_Inquiry,16,33,Payment_Collected,62,1,0.27,Thursday,3,January,Exceeding Expectations,,,,,,,,
44082,46037,"Thursday, January 15, 2026",12,E93498830,Team_Beta,Auto,Dispute,419,3,Resolved,74,1,6.98,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44083,46037,"Thursday, January 15, 2026",14,E93498830,Team_Beta,Card,Promise_to_Pay,323,5,PTP_Made,62,1,5.38,Thursday,3,January,Meeting Expectations,,,,,,,,
44084,46037,"Thursday, January 15, 2026",15,E93498830,Team_Beta,Auto,Dispute,347,67,Resolved,75,1,5.78,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44085,46037,"Thursday, January 15, 2026",15,E93498830,Team_Beta,Auto,Hardship,404,72,Escalated,68,0,6.73,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44086,46037,"Thursday, January 15, 2026",13,E93498830,Team_Beta,Card,Payment_Inquiry,171,3,Payment_Collected,76,1,2.85,Thursday,3,January,Exceeding Expectations,,,,,,,,
44087,46037,"Thursday, January 15, 2026",9,E93498830,Team_Beta,Auto,Dispute,309,19,Resolved,54,1,5.15,Thursday,3,January,Meeting Expectations,,,,,,,,
44088,46037,"Thursday, January 15, 2026",13,E93498830,Team_Beta,Card,Payment_Inquiry,170,134,Info_Provided,68,1,2.83,Thursday,3,January,Exceeding Expectations,,,,,,,,
44089,46037,"Thursday, January 15, 2026",10,E93498830,Team_Beta,Auto,Hardship,385,0,Escalated,77,0,6.42,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44090,46037,"Thursday, January 15, 2026",9,E93498830,Team_Beta,Auto,Dispute,313,14,Resolved,90,1,5.22,Thursday,3,January,Meeting Expectations,,,,,,,,
44091,46037,"Thursday, January 15, 2026",12,E93498830,Team_Beta,Auto,General_Inquiry,154,17,Escalated,85,1,2.57,Thursday,3,January,Exceeding Expectations,,,,,,,,
44092,46037,"Thursday, January 15, 2026",15,E93498830,Team_Beta,Auto,Hardship,447,67,Resolved,83,1,7.45,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44093,46037,"Thursday, January 15, 2026",10,E93498830,Team_Beta,Card,Promise_to_Pay,315,23,No_Contact,73,1,5.25,Thursday,3,January,Meeting Expectations,,,,,,,,
44094,46037,"Thursday, January 15, 2026",11,E93498830,Team_Beta,Card,Hardship,349,47,Resolved,77,0,5.82,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44095,46037,"Thursday, January 15, 2026",11,E93498830,Team_Beta,Auto,Payment_Inquiry,127,17,Payment_Collected,49,0,2.12,Thursday,3,January,Exceeding Expectations,,,,,,,,
44096,46037,"Thursday, January 15, 2026",15,E93498830,Team_Beta,Card,Payment_Inquiry,190,61,Payment_Collected,68,1,3.17,Thursday,3,January,Exceeding Expectations,,,,,,,,
44097,46037,"Thursday, January 15, 2026",12,E93498830,Team_Beta,Auto,Dispute,411,41,Resolved,73,1,6.85,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44098,46037,"Thursday, January 15, 2026",10,E93498830,Team_Beta,Auto,Payment_Inquiry,186,12,Info_Provided,96,1,3.10,Thursday,3,January,Exceeding Expectations,,,,,,,,
44099,46037,"Thursday, January 15, 2026",16,E93498830,Team_Beta,Auto,Hardship,354,71,Resolved,55,1,5.90,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44100,46037,"Thursday, January 15, 2026",13,E93498830,Team_Beta,Auto,Dispute,297,11,Escalated,68,1,4.95,Thursday,3,January,Meeting Expectations,,,,,,,,
44101,46037,"Thursday, January 15, 2026",9,E93498830,Team_Beta,Auto,Promise_to_Pay,283,79,PTP_Made,76,1,4.72,Thursday,3,January,Meeting Expectations,,,,,,,,
44102,46037,"Thursday, January 15, 2026",10,E93498830,Team_Beta,Auto,Dispute,412,16,Resolved,79,0,6.87,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44103,46037,"Thursday, January 15, 2026",14,E93498830,Team_Beta,Auto,General_Inquiry,170,29,Escalated,85,1,2.83,Thursday,3,January,Exceeding Expectations,,,,,,,,
44104,46037,"Thursday, January 15, 2026",8,E93498830,Team_Beta,Auto,Promise_to_Pay,244,37,No_Contact,75,1,4.07,Thursday,3,January,Exceeding Expectations,,,,,,,,
44105,46037,"Thursday, January 15, 2026",12,E93498830,Team_Beta,Auto,Payment_Inquiry,49,51,Info_Provided,68,1,0.82,Thursday,3,January,Exceeding Expectations,,,,,,,,
44106,46037,"Thursday, January 15, 2026",15,E75261653,Team_Gamma,Auto,Promise_to_Pay,211,8,Payment_Collected,87,0,3.52,Thursday,3,January,Exceeding Expectations,,,,,,,,
44107,46037,"Thursday, January 15, 2026",15,E75261653,Team_Gamma,Auto,Payment_Inquiry,236,28,Info_Provided,84,1,3.93,Thursday,3,January,Exceeding Expectations,,,,,,,,
44108,46037,"Thursday, January 15, 2026",9,E75261653,Team_Gamma,Card,Payment_Inquiry,205,10,Payment_Collected,88,0,3.42,Thursday,3,January,Exceeding Expectations,,,,,,,,
44109,46037,"Thursday, January 15, 2026",10,E75261653,Team_Gamma,Card,Payment_Inquiry,264,44,Info_Provided,89,1,4.40,Thursday,3,January,Meeting Expectations,,,,,,,,
44110,46037,"Thursday, January 15, 2026",8,E75261653,Team_Gamma,Auto,Payment_Inquiry,178,96,Info_Provided,72,1,2.97,Thursday,3,January,Exceeding Expectations,,,,,,,,
44111,46037,"Thursday, January 15, 2026",16,E75261653,Team_Gamma,Card,Dispute,243,17,Callback_Scheduled,76,1,4.05,Thursday,3,January,Exceeding Expectations,,,,,,,,
44112,46037,"Thursday, January 15, 2026",10,E75261653,Team_Gamma,Auto,Payment_Inquiry,111,17,Info_Provided,79,1,1.85,Thursday,3,January,Exceeding Expectations,,,,,,,,
44113,46037,"Thursday, January 15, 2026",15,E75261653,Team_Gamma,Auto,General_Inquiry,261,16,Resolved,77,1,4.35,Thursday,3,January,Meeting Expectations,,,,,,,,
44114,46037,"Thursday, January 15, 2026",15,E75261653,Team_Gamma,Auto,Payment_Inquiry,136,16,Info_Provided,67,0,2.27,Thursday,3,January,Exceeding Expectations,,,,,,,,
44115,46037,"Thursday, January 15, 2026",9,E75261653,Team_Gamma,Auto,Dispute,540,81,Resolved,74,1,9.00,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44116,46037,"Thursday, January 15, 2026",15,E75261653,Team_Gamma,Auto,General_Inquiry,183,83,Escalated,65,0,3.05,Thursday,3,January,Exceeding Expectations,,,,,,,,
44117,46037,"Thursday, January 15, 2026",12,E75261653,Team_Gamma,Card,Hardship,402,8,Callback_Scheduled,79,0,6.70,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44118,46037,"Thursday, January 15, 2026",14,E75261653,Team_Gamma,Auto,Promise_to_Pay,212,25,PTP_Made,74,1,3.53,Thursday,3,January,Exceeding Expectations,,,,,,,,
44119,46037,"Thursday, January 15, 2026",11,E75261653,Team_Gamma,Card,Payment_Inquiry,130,38,Payment_Collected,60,1,2.17,Thursday,3,January,Exceeding Expectations,,,,,,,,
44120,46037,"Thursday, January 15, 2026",11,E75261653,Team_Gamma,Auto,General_Inquiry,162,63,Resolved,74,1,2.70,Thursday,3,January,Exceeding Expectations,,,,,,,,
44121,46037,"Thursday, January 15, 2026",15,E75261653,Team_Gamma,Card,Dispute,385,18,Resolved,86,1,6.42,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44122,46037,"Thursday, January 15, 2026",11,E85399556,Team_Gamma,Auto,Dispute,575,34,Escalated,83,0,9.58,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44123,46037,"Thursday, January 15, 2026",9,E85399556,Team_Gamma,Auto,Promise_to_Pay,303,63,PTP_Made,56,0,5.05,Thursday,3,January,Meeting Expectations,,,,,,,,
44124,46037,"Thursday, January 15, 2026",12,E85399556,Team_Gamma,Auto,Dispute,485,6,Resolved,64,1,8.08,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44125,46037,"Thursday, January 15, 2026",14,E85399556,Team_Gamma,Auto,Dispute,547,7,Escalated,83,0,9.12,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44126,46037,"Thursday, January 15, 2026",15,E85399556,Team_Gamma,Auto,Payment_Inquiry,236,6,Payment_Collected,69,1,3.93,Thursday,3,January,Exceeding Expectations,,,,,,,,
44127,46037,"Thursday, January 15, 2026",9,E85399556,Team_Gamma,Auto,Promise_to_Pay,336,27,PTP_Made,70,0,5.60,Thursday,3,January,Meeting Expectations,,,,,,,,
44128,46037,"Thursday, January 15, 2026",10,E85399556,Team_Gamma,Auto,Payment_Inquiry,217,3,Payment_Collected,61,1,3.62,Thursday,3,January,Exceeding Expectations,,,,,,,,
44129,46037,"Thursday, January 15, 2026",9,E85399556,Team_Gamma,Auto,Payment_Inquiry,267,7,Transferred,58,1,4.45,Thursday,3,January,Meeting Expectations,,,,,,,,
44130,46037,"Thursday, January 15, 2026",14,E85399556,Team_Gamma,Auto,Hardship,596,13,Resolved,78,0,9.93,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44131,46037,"Thursday, January 15, 2026",13,E85399556,Team_Gamma,Auto,Payment_Inquiry,283,2,Info_Provided,66,1,4.72,Thursday,3,January,Meeting Expectations,,,,,,,,
44132,46037,"Thursday, January 15, 2026",15,E85399556,Team_Gamma,Card,Hardship,546,58,Resolved,76,1,9.10,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44133,46037,"Thursday, January 15, 2026",13,E85399556,Team_Gamma,Auto,Dispute,522,21,Callback_Scheduled,100,0,8.70,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44134,46037,"Thursday, January 15, 2026",14,E85399556,Team_Gamma,Auto,Promise_to_Pay,425,25,PTP_Made,71,0,7.08,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44135,46037,"Thursday, January 15, 2026",13,E85399556,Team_Gamma,Card,Payment_Inquiry,181,0,Info_Provided,85,1,3.02,Thursday,3,January,Exceeding Expectations,,,,,,,,
44136,46037,"Thursday, January 15, 2026",15,E85399556,Team_Gamma,Auto,Payment_Inquiry,165,18,Info_Provided,82,1,2.75,Thursday,3,January,Exceeding Expectations,,,,,,,,
44137,46037,"Thursday, January 15, 2026",10,E85399556,Team_Gamma,Card,Payment_Inquiry,150,13,Payment_Collected,86,0,2.50,Thursday,3,January,Exceeding Expectations,,,,,,,,
44138,46037,"Thursday, January 15, 2026",10,E85399556,Team_Gamma,Auto,Dispute,517,104,Resolved,83,0,8.62,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44139,46037,"Thursday, January 15, 2026",14,E85399556,Team_Gamma,Auto,General_Inquiry,196,53,Escalated,67,1,3.27,Thursday,3,January,Exceeding Expectations,,,,,,,,
44140,46037,"Thursday, January 15, 2026",13,E85399556,Team_Gamma,Auto,Dispute,608,22,Resolved,58,0,10.13,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44141,46037,"Thursday, January 15, 2026",15,E85399556,Team_Gamma,Auto,Hardship,689,21,Resolved,70,0,11.48,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44142,46037,"Thursday, January 15, 2026",8,E85399556,Team_Gamma,Auto,Payment_Inquiry,183,17,Transferred,92,1,3.05,Thursday,3,January,Exceeding Expectations,,,,,,,,
44143,46037,"Thursday, January 15, 2026",10,E85399556,Team_Gamma,Card,Dispute,554,5,Resolved,62,1,9.23,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44144,46037,"Thursday, January 15, 2026",16,E85399556,Team_Gamma,Auto,Hardship,591,91,Callback_Scheduled,79,0,9.85,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44145,46037,"Thursday, January 15, 2026",9,E85399556,Team_Gamma,Auto,Promise_to_Pay,322,26,PTP_Made,77,0,5.37,Thursday,3,January,Meeting Expectations,,,,,,,,
44146,46037,"Thursday, January 15, 2026",8,E85399556,Team_Gamma,Auto,Payment_Inquiry,246,35,Info_Provided,60,0,4.10,Thursday,3,January,Exceeding Expectations,,,,,,,,
44147,46037,"Thursday, January 15, 2026",10,E85399556,Team_Gamma,Card,Hardship,641,62,Resolved,56,1,10.68,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44148,46037,"Thursday, January 15, 2026",9,E85399556,Team_Gamma,Auto,Dispute,553,3,Escalated,75,1,9.22,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44149,46037,"Thursday, January 15, 2026",14,E85399556,Team_Gamma,Card,Hardship,651,46,Resolved,88,1,10.85,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44150,46037,"Thursday, January 15, 2026",15,E85399556,Team_Gamma,Auto,Promise_to_Pay,166,22,Payment_Collected,67,0,2.77,Thursday,3,January,Exceeding Expectations,,,,,,,,
44151,46037,"Thursday, January 15, 2026",15,E85399556,Team_Gamma,Auto,Hardship,586,22,Resolved,76,0,9.77,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44152,46037,"Thursday, January 15, 2026",11,E85399556,Team_Gamma,Card,Promise_to_Pay,301,3,PTP_Made,62,1,5.02,Thursday,3,January,Meeting Expectations,,,,,,,,
44153,46037,"Thursday, January 15, 2026",16,E85399556,Team_Gamma,Auto,Dispute,549,37,Escalated,72,1,9.15,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44154,46037,"Thursday, January 15, 2026",10,E06294742,Team_Gamma,Auto,Promise_to_Pay,322,15,No_Contact,75,1,5.37,Thursday,3,January,Meeting Expectations,,,,,,,,
44155,46037,"Thursday, January 15, 2026",12,E06294742,Team_Gamma,Card,General_Inquiry,181,4,Resolved,73,1,3.02,Thursday,3,January,Exceeding Expectations,,,,,,,,
44156,46037,"Thursday, January 15, 2026",10,E06294742,Team_Gamma,Card,General_Inquiry,88,17,Resolved,82,1,1.47,Thursday,3,January,Exceeding Expectations,,,,,,,,
44157,46037,"Thursday, January 15, 2026",10,E06294742,Team_Gamma,Auto,Promise_to_Pay,263,37,Refused,76,0,4.38,Thursday,3,January,Meeting Expectations,,,,,,,,
44158,46037,"Thursday, January 15, 2026",9,E06294742,Team_Gamma,Auto,Payment_Inquiry,287,43,Info_Provided,90,1,4.78,Thursday,3,January,Meeting Expectations,,,,,,,,
44159,46037,"Thursday, January 15, 2026",10,E06294742,Team_Gamma,Auto,Payment_Inquiry,283,42,Transferred,73,1,4.72,Thursday,3,January,Meeting Expectations,,,,,,,,
44160,46037,"Thursday, January 15, 2026",14,E06294742,Team_Gamma,Auto,Dispute,445,32,Resolved,83,1,7.42,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44161,46037,"Thursday, January 15, 2026",14,E06294742,Team_Gamma,Auto,Dispute,424,4,Escalated,80,1,7.07,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44162,46037,"Thursday, January 15, 2026",15,E06294742,Team_Gamma,Auto,Promise_to_Pay,247,24,PTP_Made,84,1,4.12,Thursday,3,January,Exceeding Expectations,,,,,,,,
44163,46037,"Thursday, January 15, 2026",15,E06294742,Team_Gamma,Auto,Payment_Inquiry,153,3,Payment_Collected,72,1,2.55,Thursday,3,January,Exceeding Expectations,,,,,,,,
44164,46037,"Thursday, January 15, 2026",10,E06294742,Team_Gamma,Card,Promise_to_Pay,224,15,PTP_Made,51,1,3.73,Thursday,3,January,Exceeding Expectations,,,,,,,,
44165,46037,"Thursday, January 15, 2026",16,E06294742,Team_Gamma,Auto,Promise_to_Pay,241,14,Refused,82,0,4.02,Thursday,3,January,Exceeding Expectations,,,,,,,,
44166,46037,"Thursday, January 15, 2026",15,E06294742,Team_Gamma,Auto,Promise_to_Pay,196,36,Payment_Collected,64,1,3.27,Thursday,3,January,Exceeding Expectations,,,,,,,,
44167,46037,"Thursday, January 15, 2026",15,E06294742,Team_Gamma,Auto,Promise_to_Pay,322,22,Refused,84,0,5.37,Thursday,3,January,Meeting Expectations,,,,,,,,
44168,46037,"Thursday, January 15, 2026",8,E06294742,Team_Gamma,Auto,Dispute,464,15,Resolved,66,0,7.73,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44169,46037,"Thursday, January 15, 2026",9,E06294742,Team_Gamma,Auto,Hardship,460,3,Resolved,71,1,7.67,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44170,46037,"Thursday, January 15, 2026",15,E06294742,Team_Gamma,Card,Dispute,430,0,Resolved,63,1,7.17,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44171,46037,"Thursday, January 15, 2026",9,E06294742,Team_Gamma,Auto,Hardship,584,80,Resolved,95,1,9.73,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44172,46037,"Thursday, January 15, 2026",8,E06294742,Team_Gamma,Auto,Hardship,501,24,Resolved,94,1,8.35,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44173,46037,"Thursday, January 15, 2026",10,E06294742,Team_Gamma,Auto,General_Inquiry,221,24,Callback_Scheduled,82,0,3.68,Thursday,3,January,Exceeding Expectations,,,,,,,,
44174,46037,"Thursday, January 15, 2026",9,E06294742,Team_Gamma,Auto,Promise_to_Pay,177,1,No_Contact,81,0,2.95,Thursday,3,January,Exceeding Expectations,,,,,,,,
44175,46037,"Thursday, January 15, 2026",9,E06294742,Team_Gamma,Auto,Payment_Inquiry,134,10,Info_Provided,61,1,2.23,Thursday,3,January,Exceeding Expectations,,,,,,,,
44176,46037,"Thursday, January 15, 2026",14,E06294742,Team_Gamma,Auto,Payment_Inquiry,131,3,Info_Provided,82,1,2.18,Thursday,3,January,Exceeding Expectations,,,,,,,,
44177,46037,"Thursday, January 15, 2026",9,E06294742,Team_Gamma,Card,Payment_Inquiry,142,6,Payment_Collected,67,1,2.37,Thursday,3,January,Exceeding Expectations,,,,,,,,
44178,46037,"Thursday, January 15, 2026",9,E06294742,Team_Gamma,Auto,Promise_to_Pay,205,90,PTP_Made,83,1,3.42,Thursday,3,January,Exceeding Expectations,,,,,,,,
44179,46037,"Thursday, January 15, 2026",13,E06294742,Team_Gamma,Auto,Payment_Inquiry,131,11,Payment_Collected,72,1,2.18,Thursday,3,January,Exceeding Expectations,,,,,,,,
44180,46037,"Thursday, January 15, 2026",8,E06294742,Team_Gamma,Auto,Dispute,445,6,Callback_Scheduled,97,0,7.42,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44181,46037,"Thursday, January 15, 2026",16,E06294742,Team_Gamma,Auto,Payment_Inquiry,190,29,Info_Provided,79,1,3.17,Thursday,3,January,Exceeding Expectations,,,,,,,,
44182,46037,"Thursday, January 15, 2026",9,E06294742,Team_Gamma,Auto,Dispute,458,5,Resolved,77,0,7.63,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44183,46037,"Thursday, January 15, 2026",12,E06294742,Team_Gamma,Card,Promise_to_Pay,303,61,PTP_Made,62,0,5.05,Thursday,3,January,Meeting Expectations,,,,,,,,
44184,46037,"Thursday, January 15, 2026",11,E06294742,Team_Gamma,Card,Promise_to_Pay,233,13,No_Contact,71,1,3.88,Thursday,3,January,Exceeding Expectations,,,,,,,,
44185,46037,"Thursday, January 15, 2026",15,E06294742,Team_Gamma,Auto,Promise_to_Pay,297,47,PTP_Made,72,0,4.95,Thursday,3,January,Meeting Expectations,,,,,,,,
44186,46037,"Thursday, January 15, 2026",16,E26779459,Team_Gamma,Auto,Payment_Inquiry,231,1,Info_Provided,56,0,3.85,Thursday,3,January,Exceeding Expectations,,,,,,,,
44187,46037,"Thursday, January 15, 2026",10,E26779459,Team_Gamma,Auto,Hardship,535,20,Escalated,77,0,8.92,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44188,46037,"Thursday, January 15, 2026",16,E26779459,Team_Gamma,Auto,Payment_Inquiry,185,16,Payment_Collected,88,1,3.08,Thursday,3,January,Exceeding Expectations,,,,,,,,
44189,46037,"Thursday, January 15, 2026",12,E26779459,Team_Gamma,Card,Dispute,588,43,Resolved,79,1,9.80,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44190,46037,"Thursday, January 15, 2026",9,E26779459,Team_Gamma,Card,Hardship,559,4,Resolved,79,0,9.32,Thursday,3,January,Not Meeting Expectations,,,,,,,,
44191,46037,"Thursday, January 15, 2026",14,E26779459,Team_Gamma,Auto,Payment_Inquiry,211,3,Payment_Collected,98,1,3.52,Thursday,3,January,Exceeding Expectations,,,,,,,,
44192,46037,"Thursday, January 15, 2026",8,E26779459,Team_Gamma,Auto,Payment_Inquiry,175,6,Payment_Collected,86,1,2.92,Thursday,3,January,Exceeding Expectations,,,,,,,,
44193,46037,"Thursday, January 15, 2026",11,E26779459,Team_Gamma,Auto,Payment_Inquiry,185,1,Payment_Collected,76,1,3.08,Thursday,3,January,Exceeding Expectations,,,,,,,,
44194,46037,"Thursday, January 15, 2026",8,E26779459,Team_Gamma,Card,Payment_Inquiry,111,44,Info_Provided,66,1,1.85,Thursday,3,January,Exceeding Expectations,,,,,,,,
44195,46037,"Thursday, January 15, 2026",15,E26779459,Team_Gamma,Auto,Promise_to_Pay,252,38,Payment_Collected,83,0,4.20,Thursday,3,January,Meeting Expectations,,,,,,,,
